Trial,Instance_ID,Configuration,Status,Solution_Length,Generated_Nodes,Expanded_Nodes,Time_ms,EBF
1,1,IDA*_Manhattan,Solved,46,19317103,19317115,2126,1.401
1,1,IDA*_LinearConflict,Solved,46,2168156,2168164,1190,1.332
1,1,IDA*_PDB_OOP,Solved,46,583220,583228,118,1.292
1,1,IDA*_PDB_Bitboard,Solved,46,583220,583228,20,1.292
1,2,IDA*_Manhattan,Solved,52,2689528,2689536,288,1.292
1,2,IDA*_LinearConflict,Solved,52,855296,855304,443,1.262
1,2,IDA*_PDB_OOP,Solved,52,95032,95038,22,1.205
1,2,IDA*_PDB_Bitboard,Solved,52,95032,95038,4,1.205
1,3,IDA*_Manhattan,Solved,40,4025643,4025652,443,1.419
1,3,IDA*_LinearConflict,Solved,40,427404,427412,218,1.336
1,3,IDA*_PDB_OOP,Solved,40,76886,76892,14,1.275
1,3,IDA*_PDB_Bitboard,Solved,40,76886,76892,3,1.275
1,4,IDA*_Manhattan,Solved,45,278498,278505,29,1.277
1,4,IDA*_LinearConflict,Solved,45,103709,103716,55,1.247
1,4,IDA*_PDB_OOP,Solved,45,7986,7991,2,1.170
1,4,IDA*_PDB_Bitboard,Solved,45,7986,7991,0,1.170
1,5,IDA*_Manhattan,Solved,51,59460414,59460424,6744,1.385
1,5,IDA*_LinearConflict,Solved,51,4026419,4026428,2042,1.310
1,5,IDA*_PDB_OOP,Solved,51,1715664,1715672,330,1.287
1,5,IDA*_PDB_Bitboard,Solved,51,1715664,1715672,54,1.287
1,6,IDA*_Manhattan,Solved,50,8628603,8628612,930,1.339
1,6,IDA*_LinearConflict,Solved,50,1312106,1312114,694,1.286
1,6,IDA*_PDB_OOP,Solved,50,264487,264495,54,1.242
1,6,IDA*_PDB_Bitboard,Solved,50,264487,264495,10,1.242
1,7,IDA*_Manhattan,Solved,42,66271,66277,7,1.254
1,7,IDA*_LinearConflict,Solved,42,23183,23188,14,1.220
1,7,IDA*_PDB_OOP,Solved,42,6375,6380,2,1.178
1,7,IDA*_PDB_Bitboard,Solved,42,6375,6380,0,1.178
1,8,IDA*_Manhattan,Solved,36,100760,100767,13,1.324
1,8,IDA*_LinearConflict,Solved,36,15354,15359,9,1.250
1,8,IDA*_PDB_OOP,Solved,36,13952,13958,3,1.246
1,8,IDA*_PDB_Bitboard,Solved,36,13952,13958,0,1.246
1,9,IDA*_Manhattan,Solved,32,9630,9635,1,1.269
1,9,IDA*_LinearConflict,Solved,32,3698,3703,2,1.226
1,9,IDA*_PDB_OOP,Solved,32,643,646,0,1.149
1,9,IDA*_PDB_Bitboard,Solved,32,643,646,1,1.149
1,10,IDA*_Manhattan,Solved,32,17677,17685,2,1.296
1,10,IDA*_LinearConflict,Solved,32,1989,1994,2,1.199
1,10,IDA*_PDB_OOP,Solved,32,609,614,0,1.146
1,10,IDA*_PDB_Bitboard,Solved,32,609,614,0,1.146
1,11,IDA*_Manhattan,Solved,37,125193,125199,13,1.322
1,11,IDA*_LinearConflict,Solved,37,18282,18287,10,1.248
1,11,IDA*_PDB_OOP,Solved,37,8483,8488,2,1.219
1,11,IDA*_PDB_Bitboard,Solved,37,8483,8488,1,1.219
1,12,IDA*_Manhattan,Solved,45,707339,707347,75,1.306
1,12,IDA*_LinearConflict,Solved,45,147750,147756,79,1.258
1,12,IDA*_PDB_OOP,Solved,45,19601,19607,7,1.197
1,12,IDA*_PDB_Bitboard,Solved,45,19601,19607,2,1.197
1,13,IDA*_Manhattan,Solved,45,746629,746634,84,1.308
1,13,IDA*_LinearConflict,Solved,45,227184,227189,120,1.271
1,13,IDA*_PDB_OOP,Solved,45,15526,15530,2,1.190
1,13,IDA*_PDB_Bitboard,Solved,45,15526,15530,0,1.190
1,14,IDA*_Manhattan,Solved,40,517350,517359,60,1.343
1,14,IDA*_LinearConflict,Solved,40,204840,204848,115,1.310
1,14,IDA*_PDB_OOP,Solved,40,5524,5529,1,1.184
1,14,IDA*_PDB_Bitboard,Solved,40,5524,5529,0,1.184
1,15,IDA*_Manhattan,Solved,42,313543,313551,35,1.306
1,15,IDA*_LinearConflict,Solved,42,103678,103686,66,1.269
1,15,IDA*_PDB_OOP,Solved,42,30931,30938,7,1.229
1,15,IDA*_PDB_Bitboard,Solved,42,30931,30938,1,1.229
1,16,IDA*_Manhattan,Solved,48,153143205,153143217,17120,1.445
1,16,IDA*_LinearConflict,Solved,48,13895081,13895091,7449,1.371
1,16,IDA*_PDB_OOP,Solved,48,2122864,2122873,423,1.315
1,16,IDA*_PDB_Bitboard,Solved,48,2122864,2122873,74,1.315
1,17,IDA*_Manhattan,Solved,49,9704292,9704300,1090,1.351
1,17,IDA*_LinearConflict,Solved,49,793544,793551,440,1.279
1,17,IDA*_PDB_OOP,Solved,49,104453,104459,23,1.223
1,17,IDA*_PDB_Bitboard,Solved,49,104453,104459,5,1.223
1,18,IDA*_Manhattan,Solved,34,123244,123252,14,1.357
1,18,IDA*_LinearConflict,Solved,34,23608,23615,15,1.287
1,18,IDA*_PDB_OOP,Solved,34,6318,6324,1,1.232
1,18,IDA*_PDB_Bitboard,Solved,34,6318,6324,0,1.232
1,19,IDA*_Manhattan,Solved,57,64830581,64830589,7132,1.338
1,19,IDA*_LinearConflict,Solved,57,4310893,4310900,2248,1.272
1,19,IDA*_PDB_OOP,Solved,57,699190,699197,153,1.230
1,19,IDA*_PDB_Bitboard,Solved,57,699190,699197,24,1.230
1,20,IDA*_Manhattan,Solved,56,49770312,49770320,5478,1.339
1,20,IDA*_LinearConflict,Solved,56,14545438,14545445,7353,1.308
1,20,IDA*_PDB_OOP,Solved,56,2650295,2650302,520,1.267
1,20,IDA*_PDB_Bitboard,Solved,56,2650295,2650302,85,1.267
1,21,IDA*_Manhattan,Solved,37,225268,225275,24,1.345
1,21,IDA*_LinearConflict,Solved,37,52087,52092,29,1.288
1,21,IDA*_PDB_OOP,Solved,37,21338,21345,5,1.254
1,21,IDA*_PDB_Bitboard,Solved,37,21338,21345,1,1.254
1,22,IDA*_Manhattan,Solved,49,16732379,16732389,1811,1.367
1,22,IDA*_LinearConflict,Solved,49,908826,908833,459,1.283
1,22,IDA*_PDB_OOP,Solved,49,39517,39522,8,1.196
1,22,IDA*_PDB_Bitboard,Solved,49,39517,39522,2,1.196
1,23,IDA*_Manhattan,Solved,50,12777503,12777513,1375,1.350
1,23,IDA*_LinearConflict,Solved,50,3054478,3054488,1582,1.310
1,23,IDA*_PDB_OOP,Solved,50,908028,908035,180,1.276
1,23,IDA*_PDB_Bitboard,Solved,50,908028,908035,29,1.276
1,24,IDA*_Manhattan,Solved,45,6402072,6402081,710,1.376
1,24,IDA*_LinearConflict,Solved,45,465273,465279,244,1.293
1,24,IDA*_PDB_OOP,Solved,45,58404,58409,10,1.229
1,24,IDA*_PDB_Bitboard,Solved,45,58404,58409,2,1.229
1,25,IDA*_Manhattan,Solved,49,8742197,8742207,959,1.348
1,25,IDA*_LinearConflict,Solved,49,906147,906156,476,1.283
1,25,IDA*_PDB_OOP,Solved,49,206494,206502,47,1.242
1,25,IDA*_PDB_Bitboard,Solved,49,206494,206502,11,1.242
1,26,IDA*_Manhattan,Solved,37,333087,333095,45,1.360
1,26,IDA*_LinearConflict,Solved,37,20197,20201,11,1.252
1,26,IDA*_PDB_OOP,Solved,37,11110,11116,3,1.229
1,26,IDA*_PDB_Bitboard,Solved,37,11110,11116,0,1.229
1,27,IDA*_Manhattan,Solved,46,6649015,6649023,723,1.367
1,27,IDA*_LinearConflict,Solved,46,152277,152284,80,1.252
1,27,IDA*_PDB_OOP,Solved,46,27236,27241,6,1.201
1,27,IDA*_PDB_Bitboard,Solved,46,27236,27241,1,1.201
1,28,IDA*_Manhattan,Solved,56,25811690,25811699,2808,1.323
1,28,IDA*_LinearConflict,Solved,56,4334736,4334743,2352,1.278
1,28,IDA*_PDB_OOP,Solved,56,1646679,1646687,356,1.255
1,28,IDA*_PDB_Bitboard,Solved,56,1646679,1646687,55,1.255
1,29,IDA*_Manhattan,Solved,44,1373966,1373973,155,1.336
1,29,IDA*_LinearConflict,Solved,44,296994,297001,161,1.287
1,29,IDA*_PDB_OOP,Solved,44,177325,177331,35,1.271
1,29,IDA*_PDB_Bitboard,Solved,44,177325,177331,5,1.271
1,30,IDA*_Manhattan,Solved,51,18748540,18748548,2080,1.353
1,30,IDA*_LinearConflict,Solved,51,2100524,2100531,1056,1.292
1,30,IDA*_PDB_OOP,Solved,51,234673,234680,50,1.233
1,30,IDA*_PDB_Bitboard,Solved,51,234673,234680,8,1.233
1,31,IDA*_Manhattan,Solved,40,799533,799542,86,1.359
1,31,IDA*_LinearConflict,Solved,40,91418,91425,48,1.281
1,31,IDA*_PDB_OOP,Solved,40,15545,15550,3,1.219
1,31,IDA*_PDB_Bitboard,Solved,40,15545,15550,1,1.219
1,32,IDA*_Manhattan,Solved,53,135106715,135106724,14559,1.390
1,32,IDA*_LinearConflict,Solved,53,10341909,10341916,5342,1.321
1,32,IDA*_PDB_OOP,Solved,53,2257587,2257594,431,1.281
1,32,IDA*_PDB_Bitboard,Solved,53,2257587,2257594,67,1.281
1,33,IDA*_Manhattan,Solved,36,177635,177642,18,1.347
1,33,IDA*_LinearConflict,Solved,36,83471,83478,47,1.317
1,33,IDA*_PDB_OOP,Solved,36,2879,2884,1,1.185
1,33,IDA*_PDB_Bitboard,Solved,36,2879,2884,0,1.185
1,34,IDA*_Manhattan,Solved,41,424285,424294,46,1.326
1,34,IDA*_LinearConflict,Solved,41,72129,72134,39,1.264
1,34,IDA*_PDB_OOP,Solved,41,149822,149830,30,1.289
1,34,IDA*_PDB_Bitboard,Solved,41,149822,149830,6,1.289
1,35,IDA*_Manhattan,Solved,45,3292553,3292561,380,1.355
1,35,IDA*_LinearConflict,Solved,45,799830,799838,414,1.310
1,35,IDA*_PDB_OOP,Solved,45,106716,106722,21,1.248
1,35,IDA*_PDB_Bitboard,Solved,45,106716,106722,3,1.248
1,36,IDA*_Manhattan,Solved,38,903153,903162,102,1.387
1,36,IDA*_LinearConflict,Solved,38,171852,171858,111,1.323
1,36,IDA*_PDB_OOP,Solved,38,3020,3024,1,1.174
1,36,IDA*_PDB_Bitboard,Solved,38,3020,3024,0,1.174
1,37,IDA*_Manhattan,Solved,51,3338307,3338314,362,1.305
1,37,IDA*_LinearConflict,Solved,51,555848,555855,276,1.256
1,37,IDA*_PDB_OOP,Solved,51,209166,209173,41,1.230
1,37,IDA*_PDB_Bitboard,Solved,51,209166,209173,8,1.230
1,38,IDA*_Manhattan,Solved,24,71,72,0,1.079
1,38,IDA*_LinearConflict,Solved,24,68,69,0,1.076
1,38,IDA*_PDB_OOP,Solved,24,30,31,0,1.017
1,38,IDA*_PDB_Bitboard,Solved,24,30,31,0,1.017
1,39,IDA*_Manhattan,Solved,40,16605,16610,1,1.222
1,39,IDA*_LinearConflict,Solved,40,2067,2071,1,1.150
1,39,IDA*_PDB_OOP,Solved,40,680,683,1,1.112
1,39,IDA*_PDB_Bitboard,Solved,40,680,683,0,1.112
1,40,IDA*_Manhattan,Solved,45,6613913,6613923,726,1.377
1,40,IDA*_LinearConflict,Solved,45,1429932,1429941,760,1.328
1,40,IDA*_PDB_OOP,Solved,45,113986,113994,23,1.250
1,40,IDA*_PDB_Bitboard,Solved,45,113986,113994,4,1.250
1,41,IDA*_Manhattan,Solved,57,125328093,125328104,13236,1.355
1,41,IDA*_LinearConflict,Solved,57,17729291,17729299,9050,1.307
1,41,IDA*_PDB_OOP,Solved,57,2305621,2305629,482,1.258
1,41,IDA*_PDB_Bitboard,Solved,57,2305621,2305629,84,1.258
1,42,IDA*_Manhattan,Solved,46,5370408,5370417,576,1.361
1,42,IDA*_LinearConflict,Solved,46,1855361,1855370,1004,1.328
1,42,IDA*_PDB_OOP,Solved,46,515140,515146,103,1.288
1,42,IDA*_PDB_Bitboard,Solved,46,515140,515146,16,1.288
1,43,IDA*_Manhattan,Solved,48,18868059,18868068,2085,1.380
1,43,IDA*_LinearConflict,Solved,48,2976837,2976845,1543,1.325
1,43,IDA*_PDB_OOP,Solved,48,617299,617306,116,1.279
1,43,IDA*_PDB_Bitboard,Solved,48,617299,617306,19,1.279
1,44,IDA*_Manhattan,Solved,44,825700,825708,89,1.320
1,44,IDA*_LinearConflict,Solved,44,49118,49124,25,1.231
1,44,IDA*_PDB_OOP,Solved,44,116306,116314,22,1.257
1,44,IDA*_PDB_Bitboard,Solved,44,116306,116314,5,1.257
1,45,IDA*_Manhattan,Solved,45,540354,540361,57,1.298
1,45,IDA*_LinearConflict,Solved,45,94269,94276,47,1.244
1,45,IDA*_PDB_OOP,Solved,45,22761,22767,5,1.201
1,45,IDA*_PDB_Bitboard,Solved,45,22761,22767,1,1.201
1,46,IDA*_Manhattan,Solved,43,1237946,1237955,136,1.342
1,46,IDA*_LinearConflict,Solved,43,196333,196340,112,1.282
1,46,IDA*_PDB_OOP,Solved,43,52434,52442,10,1.239
1,46,IDA*_PDB_Bitboard,Solved,43,52434,52442,3,1.239
1,47,IDA*_Manhattan,Solved,44,1648795,1648803,182,1.342
1,47,IDA*_LinearConflict,Solved,44,546341,546349,285,1.306
1,47,IDA*_PDB_OOP,Solved,44,33005,33010,6,1.218
1,47,IDA*_PDB_Bitboard,Solved,44,33005,33010,1,1.218
1,48,IDA*_Manhattan,Solved,38,197753,197760,23,1.329
1,48,IDA*_LinearConflict,Solved,38,98592,98599,55,1.302
1,48,IDA*_PDB_OOP,Solved,38,1356,1359,0,1.145
1,48,IDA*_PDB_Bitboard,Solved,38,1356,1359,0,1.145
1,49,IDA*_Manhattan,Solved,39,214173,214180,25,1.321
1,49,IDA*_LinearConflict,Solved,39,44583,44589,25,1.264
1,49,IDA*_PDB_OOP,Solved,39,6231,6236,1,1.194
1,49,IDA*_PDB_Bitboard,Solved,39,6231,6236,0,1.194
1,50,IDA*_Manhattan,Solved,48,196870,196875,19,1.246
1,50,IDA*_LinearConflict,Solved,48,13650,13654,8,1.172
1,50,IDA*_PDB_OOP,Solved,48,6704,6708,1,1.152
1,50,IDA*_PDB_Bitboard,Solved,48,6704,6708,1,1.152
1,51,IDA*_Manhattan,Solved,38,2397681,2397691,257,1.426
1,51,IDA*_LinearConflict,Solved,38,274869,274875,165,1.341
1,51,IDA*_PDB_OOP,Solved,38,36235,36241,7,1.265
1,51,IDA*_PDB_Bitboard,Solved,38,36235,36241,1,1.265
1,52,IDA*_Manhattan,Solved,58,9359287,9359294,986,1.285
1,52,IDA*_LinearConflict,Solved,58,2470405,2470412,1258,1.254
1,52,IDA*_PDB_OOP,Solved,58,531508,531515,109,1.219
1,52,IDA*_PDB_Bitboard,Solved,58,531508,531515,18,1.219
1,53,IDA*_Manhattan,Solved,42,744683,744690,87,1.335
1,53,IDA*_LinearConflict,Solved,42,187944,187951,106,1.289
1,53,IDA*_PDB_OOP,Solved,42,58549,58555,14,1.250
1,53,IDA*_PDB_Bitboard,Solved,42,58549,58555,2,1.250
1,54,IDA*_Manhattan,Solved,42,77200,77205,8,1.259
1,54,IDA*_LinearConflict,Solved,42,22887,22892,12,1.219
1,54,IDA*_PDB_OOP,Solved,42,2051,2054,0,1.141
1,54,IDA*_PDB_Bitboard,Solved,42,2051,2054,0,1.141
1,55,IDA*_Manhattan,Solved,52,51518481,51518489,5649,1.372
1,55,IDA*_LinearConflict,Solved,52,11151039,11151047,6046,1.330
1,55,IDA*_PDB_OOP,Solved,52,282242,282248,54,1.233
1,55,IDA*_PDB_Bitboard,Solved,52,282242,282248,8,1.233
1,56,IDA*_Manhattan,Solved,59,36662542,36662550,3930,1.311
1,56,IDA*_LinearConflict,Solved,59,6794852,6794860,3387,1.272
1,56,IDA*_PDB_OOP,Solved,59,699240,699248,135,1.220
1,56,IDA*_PDB_Bitboard,Solved,59,699240,699248,22,1.220
1,57,IDA*_Manhattan,Solved,39,191758,191765,23,1.317
1,57,IDA*_LinearConflict,Solved,39,40059,40065,22,1.260
1,57,IDA*_PDB_OOP,Solved,39,8524,8530,1,1.205
1,57,IDA*_PDB_Bitboard,Solved,39,8524,8530,1,1.205
1,58,IDA*_Manhattan,Solved,52,40983978,40983987,4326,1.366
1,58,IDA*_LinearConflict,Solved,52,5997102,5997110,3064,1.313
1,58,IDA*_PDB_OOP,Solved,52,731124,731131,140,1.258
1,58,IDA*_PDB_Bitboard,Solved,52,731124,731131,23,1.258
1,59,IDA*_Manhattan,Solved,40,928683,928693,102,1.364
1,59,IDA*_LinearConflict,Solved,40,218650,218659,126,1.312
1,59,IDA*_PDB_OOP,Solved,40,9484,9490,2,1.203
1,59,IDA*_PDB_Bitboard,Solved,40,9484,9490,0,1.203
1,60,IDA*_Manhattan,Solved,44,9615130,9615140,1073,1.401
1,60,IDA*_LinearConflict,Solved,44,1428079,1428088,807,1.337
1,60,IDA*_PDB_OOP,Solved,44,216894,216902,46,1.277
1,60,IDA*_PDB_Bitboard,Solved,44,216894,216902,8,1.277
1,61,IDA*_Manhattan,Solved,35,101556,101563,14,1.336
1,61,IDA*_LinearConflict,Solved,35,24223,24230,14,1.277
1,61,IDA*_PDB_OOP,Solved,35,6917,6922,1,1.227
1,61,IDA*_PDB_Bitboard,Solved,35,6917,6922,0,1.227
1,62,IDA*_Manhattan,Solved,45,15205865,15205875,1746,1.405
1,62,IDA*_LinearConflict,Solved,45,1855516,1855525,986,1.337
1,62,IDA*_PDB_OOP,Solved,45,604490,604499,129,1.301
1,62,IDA*_PDB_Bitboard,Solved,45,604490,604499,21,1.301
1,63,IDA*_Manhattan,Solved,41,377617,377624,43,1.321
1,63,IDA*_LinearConflict,Solved,41,72085,72091,38,1.264
1,63,IDA*_PDB_OOP,Solved,41,12045,12050,4,1.204
1,63,IDA*_PDB_Bitboard,Solved,41,12045,12050,0,1.204
1,64,IDA*_Manhattan,Solved,39,107725,107732,12,1.296
1,64,IDA*_LinearConflict,Solved,39,5679,5684,3,1.191
1,64,IDA*_PDB_OOP,Solved,39,10553,10559,5,1.213
1,64,IDA*_PDB_Bitboard,Solved,39,10553,10559,0,1.213
1,65,IDA*_Manhattan,Solved,46,8188416,8188425,895,1.374
1,65,IDA*_LinearConflict,Solved,46,486529,486535,248,1.287
1,65,IDA*_PDB_OOP,Solved,46,202159,202165,44,1.260
1,65,IDA*_PDB_Bitboard,Solved,46,202159,202165,7,1.260
1,66,IDA*_Manhattan,Solved,51,6356555,6356562,685,1.322
1,66,IDA*_LinearConflict,Solved,51,508482,508488,250,1.254
1,66,IDA*_PDB_OOP,Solved,51,95927,95932,19,1.210
1,66,IDA*_PDB_Bitboard,Solved,51,95927,95932,4,1.210
1,67,IDA*_Manhattan,Solved,47,18743161,18743171,2028,1.390
1,67,IDA*_LinearConflict,Solved,47,4826448,4826457,2827,1.348
1,67,IDA*_PDB_OOP,Solved,47,936434,936442,178,1.299
1,67,IDA*_PDB_Bitboard,Solved,47,936434,936442,30,1.299
1,68,IDA*_Manhattan,Solved,54,79129373,79129385,8783,1.367
1,68,IDA*_LinearConflict,Solved,54,10869813,10869823,5729,1.315
1,68,IDA*_PDB_OOP,Solved,54,2254410,2254419,457,1.274
1,68,IDA*_PDB_Bitboard,Solved,54,2254410,2254419,79,1.274
1,69,IDA*_Manhattan,Solved,51,379208107,379208120,41698,1.439
1,69,IDA*_LinearConflict,Solved,51,18410260,18410269,10082,1.352
1,69,IDA*_PDB_OOP,Solved,51,5042690,5042698,1007,1.316
1,69,IDA*_PDB_Bitboard,Solved,51,5042690,5042698,155,1.316
1,70,IDA*_Manhattan,Solved,46,36338446,36338456,3970,1.422
1,70,IDA*_LinearConflict,Solved,46,1409892,1409899,746,1.319
1,70,IDA*_PDB_OOP,Solved,46,649027,649033,124,1.295
1,70,IDA*_PDB_Bitboard,Solved,46,649027,649033,23,1.295
1,71,IDA*_Manhattan,Solved,45,548243,548250,60,1.298
1,71,IDA*_LinearConflict,Solved,45,20006,20011,11,1.197
1,71,IDA*_PDB_OOP,Solved,45,22258,22264,5,1.200
1,71,IDA*_PDB_Bitboard,Solved,45,22258,22264,1,1.200
1,72,IDA*_Manhattan,Solved,48,9016220,9016228,1029,1.358
1,72,IDA*_LinearConflict,Solved,48,756881,756887,418,1.285
1,72,IDA*_PDB_OOP,Solved,48,260596,260602,58,1.254
1,72,IDA*_PDB_Bitboard,Solved,48,260596,260602,9,1.254
1,73,IDA*_Manhattan,Solved,45,2227725,2227734,258,1.342
1,73,IDA*_LinearConflict,Solved,45,106643,106649,62,1.248
1,73,IDA*_PDB_OOP,Solved,45,19237,19243,4,1.196
1,73,IDA*_PDB_Bitboard,Solved,45,19237,19243,1,1.196
1,74,IDA*_Manhattan,Solved,47,3923389,3923397,444,1.342
1,74,IDA*_LinearConflict,Solved,47,966241,966248,509,1.300
1,74,IDA*_PDB_OOP,Solved,47,229818,229825,44,1.257
1,74,IDA*_PDB_Bitboard,Solved,47,229818,229825,7,1.257
1,75,IDA*_Manhattan,Solved,46,981716,981723,108,1.308
1,75,IDA*_LinearConflict,Solved,46,366000,366007,204,1.278
1,75,IDA*_PDB_OOP,Solved,46,224731,224738,44,1.263
1,75,IDA*_PDB_Bitboard,Solved,46,224731,224738,8,1.263
1,76,IDA*_Manhattan,Solved,55,70423509,70423519,7563,1.356
1,76,IDA*_LinearConflict,Solved,55,12733147,12733156,6491,1.312
1,76,IDA*_PDB_OOP,Solved,55,4858462,4858471,952,1.287
1,76,IDA*_PDB_Bitboard,Solved,55,4858462,4858471,155,1.287
1,77,IDA*_Manhattan,Solved,46,2128953,2128961,223,1.332
1,77,IDA*_LinearConflict,Solved,46,145542,145549,79,1.250
1,77,IDA*_PDB_OOP,Solved,46,92124,92129,20,1.237
1,77,IDA*_PDB_Bitboard,Solved,46,92124,92129,2,1.237
1,78,IDA*_Manhattan,Solved,44,18942302,18942313,2035,1.424
1,78,IDA*_LinearConflict,Solved,44,1599190,1599200,940,1.341
1,78,IDA*_PDB_OOP,Solved,44,357324,357333,74,1.293
1,78,IDA*_PDB_Bitboard,Solved,44,357324,357333,13,1.293
1,79,IDA*_Manhattan,Solved,47,13512022,13512032,1465,1.380
1,79,IDA*_LinearConflict,Solved,47,603516,603524,308,1.286
1,79,IDA*_PDB_OOP,Solved,47,78036,78043,16,1.226
1,79,IDA*_PDB_Bitboard,Solved,47,78036,78043,3,1.226
1,80,IDA*_Manhattan,Solved,51,6010273,6010282,632,1.321
1,80,IDA*_LinearConflict,Solved,51,514450,514456,264,1.254
1,80,IDA*_PDB_OOP,Solved,51,564871,564878,117,1.257
